France, Total Population, Exposure to risk (period 1x1)     Last modified: 17-Jul-2007, MPv5 (May07)

   Year      Age       Female          Male         Total
   1995       28       424067.00    422989.33    847056.33 
   1995       29       432885.00    432084.67    864969.67 
   1995       30       439883.17    438134.17    878017.33 
   1995       31       444247.17    440635.33    884882.50 
   1995       32       436454.67    432585.33    869040.00 
   1995       33       432955.50    428703.67    861659.17 
   1995       34       434932.00    430829.33    865761.33 
   1995       35       435494.33    431170.50    866664.83 
   1995       36       432897.17    427322.17    860219.33 
   1995       37       429700.83    423277.83    852978.67 
   1995       38       430090.17    423576.33    853666.50 
   1995       39       428801.67    421960.50    850762.17 
   1995       40       429039.67    422600.50    851640.17 
   1995       41       425805.67    421211.83    847017.50 
   1995       42       425531.50    422797.50    848329.00 
   1995       43       425532.83    424155.50    849688.33 
   1995       44       429845.83    431074.33    860920.17 
   1995       45       435367.83    438434.50    873802.33 
   1995       46       432387.83    437633.00    870020.83 
   1995       47       428204.50    435277.50    863482.00 
   1995       48       415456.83    421520.67    836977.50 
   1995       49       356877.50    361544.00    718421.50 
   1995       50       307023.33    310104.00    617127.33 
   1995       51       302200.83    304884.67    607085.50 
   1995       52       288206.83    291638.83    579845.67 
   1995       53       264860.00    267406.50    532266.50 
   1995       54       259012.33    259347.50    518359.83 
   1995       55       276138.50    272145.83    548284.33 
   1995       56       285429.00    277645.17    563074.17 
   1995       57       285003.33    274850.50    559853.83 
   1995       58       288059.17    275267.33    563326.50 
   1995       59       290396.83    274100.17    564497.00 
   1995       60       295808.67    275116.50    570925.17 
   1995       61       298817.17    274442.67    573259.83 
   1995       62       302640.83    274088.67    576729.50 
   1995       63       308412.67    274735.50    583148.17 
   1995       64       310169.17    271691.00    581860.17 
   1995       65       304972.50    263235.17    568207.67 
   1995       66       297709.33    252860.50    550569.83 
   1995       67       294266.83    245341.17    539608.00 
   1995       68       291451.00    237872.83    529323.83 
   1995       69       290631.17    231452.17    522083.33 
   1995       70       285686.17    221408.67    507094.83 
   1995       71       280429.17    212522.17    492951.33 
   1995       72       277446.33    206343.33    483789.67 
   1995       73       278293.83    202599.67    480893.50 
   1995       74       279137.17    199867.67    479004.83 
   1995       75       221216.50    155133.50    376350.00 
   1995       76       153311.33    103709.67    257021.00 
   1995       77       131083.33     85251.00    216334.33 
   1995       78       115949.33     72782.00    188731.33 
   1995       79       121737.67     73699.83    195437.50 
   1995       80       163279.91     94480.15    257760.06 
   1995       81       187827.89    104235.03    292062.91 
   1995       82       178405.99     95109.96    273515.95 
   1995       83       162473.00     81888.96    244361.96 
   1995       84       148534.77     70581.90    219116.67 
   1995       85       137929.26     61922.86    199852.11 
   1995       86       123480.72     52110.07    175590.79 
   1995       87       107285.85     42641.29    149927.14 
   1995       88        91876.11     34235.72    126111.83 
   1995       89        77898.76     27483.74    105382.50 
   1995       90        64452.65     21317.20     85769.85 
   1995       91        52581.73     16122.82     68704.55 
   1995       92        42382.21     12096.75     54478.96 
   1995       93        33156.81      8628.94     41785.76 
   1995       94        24304.44      5813.18     30117.62 
   1995       95        17183.61      3810.33     20993.94 
   1995       96        12020.54      2383.00     14403.53 
   1995       97         8277.40      1521.07      9798.47 
   1995       98         5614.59       963.93      6578.52 
   1995       99         3583.81       520.65      4104.46 
   1995      100         2269.58       287.12      2556.70 
   1995      101         1389.29       175.17      1564.46 
   1995      102          777.45        91.83       869.29 
   1995      103          405.66        44.17       449.83 
   1995      104          227.67        25.83       253.50 
   1995      105          126.67        14.33       141.00 
   1995      106           63.50         4.17        67.67 
   1995      107           28.83         2.83        31.67 
   1995      108           16.83         1.50        18.33 
   1995      109            5.50         2.00         7.50 
   1995      110+           8.00         5.17        13.17 
   1996        0       350848.50    368677.83    719526.33 
   1996        1       343185.50    358551.50    701737.00 
   1996        2       340023.17    355722.83    695746.00 
   1996        3       347255.00    363338.50    710593.50 
   1996        4       359211.17    377039.83    736251.00 
   1996        5       365006.00    383603.50    748609.50 
   1996        6       368485.67    386152.67    754638.33 
   1996        7       371162.33    388296.33    759458.67 
   1996        8       372941.00    390423.33    763364.33 
   1996        9       376169.83    393430.67    769600.50 
   1996       10       375594.33    393111.67    768706.00 
   1996       11       371338.00    388357.33    759695.33 
   1996       12       367200.50    384025.00    751225.50 
   1996       13       375366.17    393922.67    769288.83 
   1996       14       389553.50    409680.17    799233.67 
   1996       15       394060.17    413527.17    807587.33 
   1996       16       385632.33    403718.33    789350.67 
   1996       17       371247.50    387760.67    759008.17 
   1996       18       367965.83    383574.67    751540.50 
   1996       19       364072.17    378166.33    742238.50 
   1996       20       364362.00    374068.00    738430.00 
   1996       21       381798.00    389080.50    770878.50 
   1996       22       406692.67    412648.67    819341.33 
   1996       23       423945.50    428214.17    852159.67 
   1996       24       429831.83    431978.17    861810.00 
   1996       25       425383.50    425903.17    851286.67 
   1996       26       419513.17    418861.33    838374.50 
   1996       27       417533.67    415579.17    833112.83 
   1996       28       416720.00    414614.00    831334.00 
   1996       29       424981.50    422984.50    847966.00 
   1996       30       433883.50    432205.67    866089.17 
   1996       31       440898.33    438040.17    878938.50 
   1996       32       444912.17    440194.17    885106.33 
   1996       33       436514.83    431551.50    868066.33 
   1996       34       432842.33    427603.33    860445.67 
   1996       35       434990.50    429631.83    864622.33 
   1996       36       435696.00    429920.83    865616.83 
   1996       37       432651.33    425749.83    858401.17 
   1996       38       429503.33    421930.00    851433.33 
   1996       39       430042.33    422507.50    852549.83 
   1996       40       428536.33    420565.17    849101.50 
   1996       41       428657.00    421088.33    849745.33 
   1996       42       425445.17    419829.17    845274.33 
   1996       43       424711.17    420954.50    845665.67 
   1996       44       424699.17    422245.00    846944.17 
   1996       45       429167.17    429003.50    858170.67 
   1996       46       434436.50    436147.50    870584.00 
   1996       47       431225.00    435266.00    866491.00 
   1996       48       427191.00    432881.33    860072.33 
   1996       49       414450.67    418858.00    833308.67 
   1996       50       355927.17    359283.17    715210.33 
   1996       51       306214.33    308302.83    614517.17 
   1996       52       301498.33    303171.67    604670.00 
   1996       53       287219.83    289466.50    576686.33 
   1996       54       264193.83    265440.50    529634.33 
   1996       55       258376.17    257467.00    515843.17 
   1996       56       275291.00    269731.33    545022.33 
   1996       57       284400.00    274839.83    559239.83 
   1996       58       283908.33    271851.00    555759.33 
   1996       59       286772.17    271871.83    558644.00 
   1996       60       289016.00    270361.00    559377.00 
   1996       61       294326.83    271188.00    565514.83 
   1996       62       297133.33    270164.00    567297.33 
   1996       63       300571.67    269123.67    569695.33 
   1996       64       306362.00    269542.50    575904.50 
   1996       65       307846.33    266069.83    573916.17 
   1996       66       302370.83    257393.17    559764.00 
   1996       67       294918.00    246936.17    541854.17 
   1996       68       291251.67    239095.67    530347.33 
   1996       69       288231.00    231354.50    519585.50 
   1996       70       287083.67    224793.67    511877.33 
   1996       71       281893.67    214597.17    496490.83 
   1996       72       276416.50    205623.67    482040.17 
   1996       73       272738.33    198857.17    471595.50 
   1996       74       273066.17    194754.17    467820.33 
   1996       75       273171.67    191290.83    464462.50 
   1996       76       215926.00    147836.33    363762.33 
   1996       77       149176.00     98364.00    247540.00 
   1996       78       127037.33     80327.67    207365.00 
   1996       79       111875.00     68071.00    179946.00 
   1996       80       117268.24     68823.79    186092.02 
   1996       81       155970.58     87180.82    243151.39 
   1996       82       178392.39     95385.03    273777.41 
   1996       83       168052.66     86098.46    254151.12 
   1996       84       151741.66     73224.80    224966.46 
   1996       85       137322.94     62300.57    199623.51 
   1996       86       126115.09     53881.52    179996.61 
   1996       87       111438.88     44648.57    156087.46 
   1996       88        95417.85     35864.79    131282.64 
   1996       89        80434.28     28274.06    108708.33 
   1996       90        67046.43     22292.08     89338.50 
   1996       91        54438.98     16906.20     71345.18 
   1996       92        43513.07     12492.82     56005.89 
   1996       93        34364.38      9084.91     43449.29 
   1996       94        26223.31      6312.94     32536.25 
   1996       95        18733.77      4156.52     22890.29 
   1996       96        12891.95      2637.50     15529.44 
   1996       97         8788.87      1568.33     10357.20 
   1996       98         5889.73       990.24      6879.97 
   1996       99         3871.09       605.60      4476.69 
   1996      100         2418.81       323.82      2742.63 
   1996      101         1463.25       166.78      1630.03 
   1996      102          860.46       101.33       961.79 
   1996      103          452.12        48.50       500.62 
   1996      104          239.99        23.33       263.33 
   1996      105          129.83        13.50       143.33 
   1996      106           68.83         7.67        76.50 
   1996      107           35.00         2.00        37.00 
   1996      108           17.83         1.17        19.00 
   1996      109            8.50         1.00         9.50 
   1996      110+           7.50         4.83        12.33 
   1997        0       349523.83    368679.17    718203.00 
   1997        1       348056.17    364796.00    712852.17 
   1997        2       344324.17    360528.83    704853.00 
   1997        3       340182.00    355569.17    695751.17 
   1997        4       347558.00    364325.17    711883.17 
   1997        5       359905.33    377926.00    737831.33 
   1997        6       365331.00    383978.33    749309.33 
   1997        7       368663.33    386210.33    754873.67 
   1997        8       371938.83    389077.17    761016.00 
   1997        9       373418.67    390847.00    764265.67 
   1997       10       376087.00    393294.83    769381.83 
   1997       11       375725.50    393112.67    768838.17 
   1997       12       371883.67    388931.83    760815.50 
   1997       13       367484.00    384521.17    752005.17 
   1997       14       375769.00    394230.67    769999.67 
   1997       15       390645.67    410329.67    800975.33 
   1997       16       395454.33    414626.67    810081.00 
   1997       17       386441.33    404104.17    790545.50 
   1997       18       371768.17    387116.00    758884.17 
   1997       19       367918.17    381451.50    749369.67 
   1997       20       363819.67    375353.17    739172.83 
   1997       21       363711.33    370745.17    734456.50 
   1997       22       380626.83    385735.67    766362.50 
   1997       23       405023.83    409532.17    814556.00 
   1997       24       422362.50    425431.17    847793.67 
   1997       25       428892.17    429811.17    858703.33 
   1997       26       424868.00    424889.67    849757.67 
   1997       27       419159.83    418275.83    837435.67 
   1997       28       417688.50    414982.83    832671.33 
   1997       29       417496.33    414488.83    831985.17 
   1997       30       425994.67    423132.33    849127.00 
   1997       31       434819.33    432151.17    866970.50 
   1997       32       441500.67    437611.50    879112.17 
   1997       33       445096.33    439449.33    884545.67 
   1997       34       436416.83    430542.83    866959.67 
   1997       35       432892.17    426652.50    859544.67 
   1997       36       435090.17    428430.33    863520.50 
   1997       37       435323.17    428195.00    863518.17 
   1997       38       432442.83    424289.33    856732.17 
   1997       39       429441.50    420725.67    850167.17 
   1997       40       429832.33    421248.33    851080.67 
   1997       41       428031.83    418906.67    846938.50 
   1997       42       428242.50    419554.83    847797.33 
   1997       43       424767.67    418215.33    842983.00 
   1997       44       423857.50    419076.83    842934.33 
   1997       45       424063.67    420286.33    844350.00 
   1997       46       428303.00    426846.17    855149.17 
   1997       47       433242.50    433712.00    866954.50 
   1997       48       430196.33    432905.50    863101.83 
   1997       49       426089.67    430066.50    856156.17 
   1997       50       413421.00    416309.33    829730.33 
   1997       51       354864.00    357091.83    711955.83 
   1997       52       305399.00    306471.83    611870.83 
   1997       53       300575.67    301116.83    601692.50 
   1997       54       286416.33    287254.67    573671.00 
   1997       55       263576.33    263574.67    527151.00 
   1997       56       257698.17    255422.33    513120.50 
   1997       57       274287.33    267080.83    541368.17 
   1997       58       283307.33    271913.33    555220.67 
   1997       59       282669.83    268590.83    551260.67 
   1997       60       285500.83    268374.00    553874.83 
   1997       61       287545.17    266476.50    554021.67 
   1997       62       292708.17    266927.33    559635.50 
   1997       63       295263.50    265480.33    560743.83 
   1997       64       298511.67    264059.00    562570.67 
   1997       65       304122.17    264200.67    568322.83 
   1997       66       305311.33    260327.67    565639.00 
   1997       67       299510.50    251302.17    550812.67 
   1997       68       291949.33    240743.50    532692.83 
   1997       69       288037.50    232545.67    520583.17 
   1997       70       284748.83    224815.33    509564.17 
   1997       71       283214.67    217762.67    500977.33 
   1997       72       277875.67    207443.50    485319.17 
   1997       73       271924.67    198161.83    470086.50 
   1997       74       267658.50    191260.67    458919.17 
   1997       75       267434.00    186641.17    454075.17 
   1997       76       266696.17    182320.67    449016.83 
   1997       77       210134.17    140318.17    350452.33 
   1997       78       144808.50     92944.33    237752.83 
   1997       79       122661.83     75219.00    197880.83 
   1997       80       107582.17     63308.50    170890.67 
   1997       81       112048.07     63528.62    175576.69 
   1997       82       148190.58     79795.15    227985.73 
   1997       83       168239.89     86467.53    254707.41 
   1997       84       157129.83     77156.12    234285.95 
   1997       85       140429.83     64786.96    205216.79 
   1997       86       125662.60     54373.57    180036.17 
   1997       87       114074.26     46275.02    160349.28 
   1997       88        99279.88     37702.57    136982.46 
   1997       89        83698.18     29614.12    113312.30 
   1997       90        69200.94     22918.72     92119.67 
   1997       91        56654.43     17644.91     74299.34 
   1997       92        44992.48     13075.70     58068.18 
   1997       93        35296.40      9405.49     44701.89 
   1997       94        27232.38      6632.08     33864.46 
   1997       95        20219.48      4476.44     24695.92 
   1997       96        14049.44      2871.68     16921.12 
   1997       97         9421.78      1743.83     11165.61 
   1997       98         6251.70      1031.00      7282.70 
   1997       99         4058.40       631.57      4689.97 
   1997      100         2585.59       376.60      2962.19 
   1997      101         1564.14       192.82      1756.96 
   1997      102          910.58        93.28      1003.86 
   1997      103          517.13        47.83       564.96 
   1997      104          263.62        25.50       289.12 
   1997      105          134.83        10.00       144.83 
   1997      106           69.17         6.50        75.67 
   1997      107           35.50         3.67        39.17 
   1997      108           20.00         0.50        20.50 
   1997      109           10.33         0.33        10.67 
   1997      110+           9.33         3.00        12.33 
   1998        0       350348.33    368200.50    718548.83 
   1998        1       346707.50    364839.33    711546.83 
   1998        2       349195.33    366507.67    715703.00 
   1998        3       344335.67    360427.50    704763.17 
   1998        4       340652.00    356752.50    697404.50 
   1998        5       348235.00    365158.67    713393.67 
   1998        6       360123.17    378272.33    738395.50 
   1998        7       365417.67    383989.17    749406.83 
   1998        8       369594.67    387138.00    756732.67 
   1998        9       372601.67    389722.33    762324.00 
   1998       10       373470.50    390889.67    764360.17 
   1998       11       376467.67    393570.67    770038.33 
   1998       12       376360.17    393757.17    770117.33 
   1998       13       372270.67    389513.33    761784.00 
   1998       14       368240.67    385189.17    753429.83 
   1998       15       377068.17    395044.17    772112.33 
   1998       16       392173.00    411574.17    803747.17 
   1998       17       396353.50    415146.33    811499.83 
   1998       18       387086.33    403622.67    790709.00 
   1998       19       371706.00    385098.50    756804.50 
   1998       20       367573.33    378655.33    746228.67 
   1998       21       363253.83    371909.00    735162.83 
   1998       22       362724.00    367527.50    730251.50 
   1998       23       379582.83    383708.33    763291.17 
   1998       24       404507.50    407226.83    811734.33 
   1998       25       421804.17    423658.67    845462.83 
   1998       26       428785.33    429377.67    858163.00 
   1998       27       424754.67    424615.33    849370.00 
   1998       28       419317.17    417965.67    837282.83 
   1998       29       418407.50    415147.17    833554.67 
   1998       30       418456.33    414701.83    833158.17 
   1998       31       426995.67    423271.83    850267.50 
   1998       32       435340.83    431803.67    867144.50 
   1998       33       441610.17    436968.33    878578.50 
   1998       34       445105.67    438737.17    883842.83 
   1998       35       436455.50    429629.00    866084.50 
   1998       36       432984.83    425693.50    858678.33 
   1998       37       434649.50    426744.17    861393.67 
   1998       38       435015.50    426482.33    861497.83 
   1998       39       432340.50    422931.50    855272.00 
   1998       40       429219.00    419322.50    848541.50 
   1998       41       429329.33    419699.83    849029.17 
   1998       42       427500.17    417250.00    844750.17 
   1998       43       427504.17    417806.17    845310.33 
   1998       44       424054.00    416563.50    840617.50 
   1998       45       423200.83    417104.00    840304.83 
   1998       46       423271.67    418271.17    841542.83 
   1998       47       427201.17    424505.00    851706.17 
   1998       48       432199.00    431258.83    863457.83 
   1998       49       429090.00    430117.00    859207.00 
   1998       50       424983.67    427339.17    852322.83 
   1998       51       412294.50    413757.67    826052.17 
   1998       52       353830.33    354824.83    708655.17 
   1998       53       304378.33    304296.17    608674.50 
   1998       54       299820.00    299038.67    598858.67 
   1998       55       285636.83    285163.50    570800.33 
   1998       56       262941.83    261652.33    524594.17 
   1998       57       256907.17    253141.83    510049.00 
   1998       58       273231.50    264315.83    537547.33 
   1998       59       282079.83    268748.17    550828.00 
   1998       60       281436.00    265308.33    546744.33 
   1998       61       284126.17    264775.33    548901.50 
   1998       62       285908.50    262355.17    548263.67 
   1998       63       290934.83    262409.83    553344.67 
   1998       64       293345.00    260783.67    554128.67 
   1998       65       296304.50    258873.67    555178.17 
   1998       66       301724.33    258835.67    560560.00 
   1998       67       302448.17    254282.33    556730.50 
   1998       68       296506.67    245102.50    541609.17 
   1998       69       288809.83    234316.17    523126.00 
   1998       70       284638.17    225957.67    510595.83 
   1998       71       281010.83    217895.50    498906.33 
   1998       72       279139.50    210520.50    489660.00 
   1998       73       273411.50    199972.67    473384.17 
   1998       74       267097.00    190693.50    457790.50 
   1998       75       262216.50    183259.83    445476.33 
   1998       76       261327.17    178178.83    439506.00 
   1998       77       259664.00    173145.83    432809.83 
   1998       78       204095.17    132653.17    336748.33 
   1998       79       140022.00     87306.67    227328.67 
   1998       80       118013.83     70079.17    188093.00 
   1998       81       102974.67     58516.50    161491.17 
   1998       82       106540.74     58218.79    164759.52 
   1998       83       139852.75     72426.82    212279.56 
   1998       84       157532.55     77649.53    235182.08 
   1998       85       145630.49     68481.96    214112.45 
   1998       86       128720.50     56663.46    185383.96 
   1998       87       113841.27     46811.40    160652.67 
   1998       88       101966.59     39205.19    141171.78 
   1998       89        87367.22     31273.07    118640.29 
   1998       90        72361.85     24107.62     96469.47 
   1998       91        58783.78     18253.39     77037.17 
   1998       92        47118.60     13675.91     60794.50 
   1998       93        36592.82      9955.70     46548.52 
   1998       94        28010.57      6937.15     34947.72 
   1998       95        21091.71      4730.74     25822.45 
   1998       96        15216.48      3121.94     18338.42 
   1998       97        10322.77      1952.02     12274.79 
   1998       98         6719.28      1156.33      7875.61 
   1998       99         4346.87       677.50      5024.37 
   1998      100         2734.40       399.74      3134.13 
   1998      101         1667.26       229.93      1897.19 
   1998      102          977.81       102.48      1080.30 
   1998      103          576.75        41.61       618.36 
   1998      104          313.29        29.00       342.29 
   1998      105          153.95        15.50       169.45 
   1998      106           71.33         3.83        75.16 
   1998      107           31.50         3.83        35.33 
   1998      108           17.50         1.33        18.83 
   1998      109           12.17         0.00        12.17 
   1998      110+           9.67         1.67        11.33 
   1999        0       357419.67    375291.17    732710.83 
   1999        1       348678.33    366091.50    714769.83 
   1999        2       347889.67    366076.33    713966.00 
   1999        3       349722.33    367082.00    716804.33 
   1999        4       345407.17    361910.00    707317.17 
   1999        5       341544.00    357821.83    699365.83 
   1999        6       348958.50    365993.67    714952.17 
   1999        7       360778.67    378976.33    739755.00 
   1999        8       366583.50    385247.00    751830.50 
   1999        9       370711.83    388359.00    759070.83 
   1999       10       373475.00    390681.67    764156.67 
   1999       11       374584.33    391994.33    766578.67 
   1999       12       377780.00    394936.17    772716.17 
   1999       13       377447.17    394933.67    772380.83 
   1999       14       373597.83    390798.50    764396.33 
   1999       15       369931.00    386526.33    756457.33 
   1999       16       378844.67    396459.67    775304.33 
   1999       17       393601.83    412616.00    806217.83 
   1999       18       397494.67    415113.83    812608.50 
   1999       19       387615.00    402313.50    789928.50 
   1999       20       371772.00    382746.17    754518.17 
   1999       21       367593.33    376066.83    743660.17 
   1999       22       363073.17    369584.00    732657.17 
   1999       23       362558.33    366630.17    729188.50 
   1999       24       380153.83    382627.83    762781.67 
   1999       25       404641.17    406489.83    811131.00 
   1999       26       422239.67    423819.67    846059.33 
   1999       27       429418.33    429890.50    859308.83 
   1999       28       425613.17    425161.83    850775.00 
   1999       29       420629.83    419112.33    839742.17 
   1999       30       419850.17    416417.17    836267.33 
   1999       31       419897.50    415828.33    835725.83 
   1999       32       428084.33    424142.67    852227.00 
   1999       33       436059.17    432198.17    868257.33 
   1999       34       442258.17    437174.50    879432.67 
   1999       35       445767.00    438687.83    884454.83 
   1999       36       437007.83    429377.50    866385.33 
   1999       37       433314.67    425090.83    858405.50 
   1999       38       434868.67    425834.83    860703.50 
   1999       39       435398.67    425909.17    861307.83 
   1999       40       432583.17    422078.83    854662.00 
   1999       41       429234.50    418361.67    847596.17 
   1999       42       429279.00    418700.33    847979.33 
   1999       43       427211.83    415898.83    843110.67 
   1999       44       427275.00    416569.67    843844.67 
   1999       45       423770.17    415136.00    838906.17 
   1999       46       422739.33    415455.00    838194.33 
   1999       47       422730.83    416635.00    839365.83 
   1999       48       426557.33    422522.33    849079.67 
   1999       49       431560.50    429166.67    860727.17 
   1999       50       428327.33    427926.67    856254.00 
   1999       51       424169.17    425107.00    849276.17 
   1999       52       411477.33    411577.67    823055.00 
   1999       53       353031.17    352681.67    705712.83 
   1999       54       303873.50    302585.83    606459.33 
   1999       55       299189.67    297126.50    596316.17 
   1999       56       285031.67    283184.83    568216.50 
   1999       57       262384.17    259727.50    522111.67 
   1999       58       256112.33    250930.00    507042.33 
   1999       59       272316.83    261780.83    534097.67 
   1999       60       281033.00    265800.00    546833.00 
   1999       61       280307.17    262149.00    542456.17 
   1999       62       282801.17    261277.33    544078.50 
   1999       63       284415.17    258365.17    542780.33 
   1999       64       289351.17    258215.17    547566.33 
   1999       65       291479.67    256197.17    547676.83 
   1999       66       294213.17    253944.67    548157.83 
   1999       67       299309.67    253440.17    552749.83 
   1999       68       299737.00    248330.17    548067.17 
   1999       69       293647.00    239018.00    532665.00 
   1999       70       285661.00    227917.33    513578.33 
   1999       71       281167.50    219173.00    500340.50 
   1999       72       277196.50    210926.83    488123.33 
   1999       73       274783.17    203115.83    477899.00 
   1999       74       268801.83    192555.00    461356.83 
   1999       75       261934.00    182925.50    444859.50 
   1999       76       256358.67    175016.33    431375.00 
   1999       77       254777.00    169385.33    424162.33 
   1999       78       252226.83    163619.17    415846.00 
   1999       79       197550.83    124735.67    322286.50 
   1999       80       134851.50     81484.83    216336.33 
   1999       81       113062.67     64814.67    177877.33 
   1999       82        98012.00     53668.50    151680.50 
   1999       83       100559.40     52819.29    153378.69 
   1999       84       130879.91     64988.65    195868.56 
   1999       85       146095.22     68915.03    215010.24 
   1999       86       133488.83     59919.46    193408.29 
   1999       87       116532.16     48746.30    165278.46 
   1999       88       101682.27     39573.90    141256.17 
   1999       89        89742.42     32540.36    122282.78 
   1999       90        75615.05     25474.90    101089.96 
   1999       91        61489.01     19181.62     80670.64 
   1999       92        48837.94     14159.23     62997.17 
   1999       93        38341.43     10369.41     48710.84 
   1999       94        29018.82      7349.37     36368.18 
   1999       95        21654.57      4962.65     26617.22 
   1999       96        15905.38      3289.74     19195.12 
   1999       97        11142.98      2136.78     13279.75 
   1999       98         7334.94      1274.85      8609.79 
   1999       99         4650.95       757.66      5408.61 
   1999      100         2922.54       432.33      3354.87 
   1999      101         1792.73       237.07      2029.80 
   1999      102         1036.59       124.10      1160.69 
   1999      103          590.14        55.48       645.63 
   1999      104          328.92        24.45       353.36 
   1999      105          175.96        17.50       193.46 
   1999      106           82.45         6.83        89.28 
   1999      107           35.83         1.50        37.33 
   1999      108           13.83         1.83        15.67 
   1999      109            9.33         0.50         9.83 
   1999      110+           9.33         1.00        10.33 
   2000        0       369292.67    388390.17    757682.83 
   2000        1       357268.83    374693.50    731962.33 
   2000        2       349586.00    366777.33    716363.33 
   2000        3       349336.50    367512.17    716848.67 
   2000        4       351227.83    368629.67    719857.50 
   2000        5       346617.17    363198.00    709815.17 
   2000        6       342771.00    359129.83    701900.83 
   2000        7       350256.83    367358.67    717615.50 
   2000        8       362145.83    380503.83    742649.67 
   2000        9       367991.33    386757.67    754749.00 
   2000       10       372247.33    390058.50    762305.83 
   2000       11       375138.17    392391.17    767529.33 
   2000       12       376344.50    393801.00    770145.50 
   2000       13       379522.17    396658.83    776181.00 
   2000       14       379161.33    396617.00    775778.33 
   2000       15       375489.17    392316.17    767805.33 
   2000       16       372012.83    388055.83    760068.67 
   2000       17       380725.00    397825.00    778550.00 
   2000       18       395294.00    413121.33    808415.33 
   2000       19       398562.50    414378.83    812941.33 
   2000       20       388286.50    400400.17    788686.67 
   2000       21       372504.17    380994.33    753498.50 
   2000       22       368237.67    374880.83    743118.50 
   2000       23       363828.67    369034.17    732862.83 
   2000       24       363349.00    366541.83    729890.83 
   2000       25       380904.00    382830.50    763734.50 
   2000       26       405559.67    407078.83    812638.50 
   2000       27       423485.00    424886.50    848371.50 
   2000       28       431130.50    431292.83    862423.33 
   2000       29       427606.50    427225.33    854831.83 
   2000       30       422771.33    421358.00    844129.33 
   2000       31       421925.83    418747.67    840673.50 
   2000       32       421691.17    417812.17    839503.33 
   2000       33       429671.67    425764.00    855435.67 
   2000       34       437400.17    433397.83    870798.00 
   2000       35       443624.67    438005.67    881630.33 
   2000       36       446956.67    439280.33    886237.00 
   2000       37       438104.83    429741.67    867846.50 
   2000       38       434279.00    425371.50    859650.50 
   2000       39       435781.00    426110.67    861891.67 
   2000       40       436195.83    425838.83    862034.67 
   2000       41       433185.00    421789.00    854974.00 
   2000       42       429708.50    418006.00    847714.50 
   2000       43       429600.67    418046.00    847646.67 
   2000       44       427474.33    415064.33    842538.67 
   2000       45       427359.50    415606.33    842965.83 
   2000       46       423751.67    414106.67    837858.33 
   2000       47       422624.33    414276.33    836900.67 
   2000       48       422537.17    415312.33    837849.50 
   2000       49       426303.67    421089.33    847393.00 
   2000       50       431232.00    427526.33    858758.33 
   2000       51       427853.83    426160.00    854013.83 
   2000       52       423635.67    423264.50    846900.17 
   2000       53       410997.83    409570.33    820568.17 
   2000       54       352661.50    350973.00    703634.50 
   2000       55       303431.67    300834.67    604266.33 
   2000       56       298750.33    295312.00    594062.33 
   2000       57       284547.50    281236.17    565783.67 
   2000       58       261880.17    257939.33    519819.50 
   2000       59       255572.50    249019.33    504591.83 
   2000       60       271532.67    259381.50    530914.17 
   2000       61       280118.33    263080.67    543199.00 
   2000       62       279296.83    259219.83    538516.67 
   2000       63       281620.50    257930.17    539550.67 
   2000       64       283092.50    254627.17    537719.67 
   2000       65       287807.50    254172.83    541980.33 
   2000       66       289715.33    251688.50    541403.83 
   2000       67       292127.83    249052.00    541179.83 
   2000       68       297020.17    248072.00    545092.17 
   2000       69       297093.00    242508.17    539601.17 
   2000       70       290680.17    232913.50    523593.67 
   2000       71       282440.17    221495.83    503936.00 
   2000       72       277573.67    212402.00    489975.67 
   2000       73       273256.83    203846.50    477103.33 
   2000       74       270356.00    195640.00    465996.00 
   2000       75       263978.50    184862.67    448841.17 
   2000       76       256495.33    174885.33    431380.67 
   2000       77       250203.33    166436.00    416639.33 
   2000       78       247860.17    160418.50    408278.67 
   2000       79       244330.50    153983.50    398314.00 
   2000       80       190553.17    116674.83    307228.00 
   2000       81       129379.17     75619.83    204999.00 
   2000       82       107760.67     59491.17    167251.83 
   2000       83        92686.67     48767.33    141454.00 
   2000       84        94165.40     47480.95    141646.35 
   2000       85       121383.75     57784.48    179168.23 
   2000       86       134098.39     60507.86    194606.24 
   2000       87       121038.16     51804.12    172842.29 
   2000       88       104140.50     41422.13    145562.63 
   2000       89        89591.94     32982.40    122574.34 
   2000       90        77789.09     26632.69    104421.78 
   2000       91        64377.72     20310.57     84688.29 
   2000       92        51165.18     14956.12     66121.30 
   2000       93        39790.61     10748.39     50539.00 
   2000       94        30458.26      7652.91     38111.17 
   2000       95        22429.15      5267.87     27697.02 
   2000       96        16347.90      3459.99     19807.89 
   2000       97        11723.04      2232.58     13955.62 
   2000       98         7972.48      1392.44      9364.92 
   2000       99         5108.44       812.68      5921.12 
   2000      100         3096.28       473.16      3569.44 
   2000      101         1889.87       241.83      2131.70 
   2000      102         1122.06       120.07      1242.13 
   2000      103          630.26        67.76       698.03 
   2000      104          342.31        29.65       371.96 
   2000      105          185.91        12.28       198.20 
   2000      106           97.96         7.67       105.63 
   2000      107           43.28         3.33        46.62 
   2000      108           17.33         1.33        18.66 
   2000      109            6.50         1.00         7.50 
   2000      110+           7.33         1.50         8.83 
   2001        0       376199.83    394337.67    770537.50 
   2001        1       369048.00    387688.83    756736.83 
   2001        2       358158.50    375379.67    733538.17 
